City,Date,Card Type,Exp Type,Gender,Amount
"Greater Mumbai, India",12-Nov-14,Platinum,Entertainment,F,95213
"Greater Mumbai, India",20-May-15,Platinum,Grocery,M,219695
"Delhi, India",7-Sep-14,Gold,Food,M,238133
"Delhi, India",7-Jun-14,Gold,Food,M,219839
"Greater Mumbai, India",6-Mar-15,Gold,Grocery,M,96470
"Delhi, India",4-Mar-15,Platinum,Bills,M,92367
"Greater Mumbai, India",16-Jun-14,Signature,Grocery,F,242551
"Delhi, India",13-May-15,Signature,Grocery,M,183035
"Delhi, India",29-Nov-13,Signature,Food,M,295910
"Greater Mumbai, India",13-May-15,Platinum,Bills,M,185838
"Greater Mumbai, India",11-Jan-15,Silver,Fuel,F,5904
"Greater Mumbai, India",27-Nov-13,Gold,Food,M,28977
"Ahmedabad, India",20-Apr-14,Platinum,Grocery,F,12418
"Bengaluru, India",30-Mar-15,Gold,Bills,F,129648
"Delhi, India",22-May-15,Gold,Entertainment,M,298651
"Ahmedabad, India",26-Jan-14,Silver,Grocery,F,115901
"Ahmedabad, India",4-Mar-15,Signature,Bills,F,187115
"Delhi, India",15-Apr-15,Signature,Grocery,M,173434
"Ahmedabad, India",13-Oct-13,Gold,Bills,F,238211
"Delhi, India",23-Dec-13,Signature,Bills,M,85606
"Bengaluru, India",7-Sep-14,Signature,Food,M,69425
"Ahmedabad, India",24-Oct-14,Silver,Entertainment,M,31959
"Bengaluru, India",2-May-15,Signature,Food,M,46999
"Ahmedabad, India",25-Dec-14,Platinum,Entertainment,F,38358
"Greater Mumbai, India",21-Feb-15,Signature,Fuel,F,161706
"Delhi, India",5-Jun-14,Platinum,Grocery,M,85513
"Delhi, India",8-Aug-14,Silver,Food,F,226766
"Ahmedabad, India",8-Oct-13,Signature,Fuel,F,57789
"Ahmedabad, India",26-Nov-14,Gold,Bills,F,158466
"Greater Mumbai, India",16-Jan-14,Platinum,Entertainment,M,123357
"Bengaluru, India",27-Jun-14,Gold,Grocery,F,294087
"Greater Mumbai, India",29-May-14,Silver,Fuel,M,251416
"Greater Mumbai, India",24-Feb-14,Platinum,Entertainment,F,13302
"Greater Mumbai, India",25-Aug-14,Platinum,Food,M,82439
"Ahmedabad, India",1-Jun-14,Platinum,Entertainment,F,148121
"Greater Mumbai, India",18-Jan-15,Signature,Entertainment,M,121419
"Bengaluru, India",9-Aug-14,Gold,Fuel,M,131161
"Delhi, India",21-Mar-14,Gold,Grocery,F,34086
"Greater Mumbai, India",2-Jul-14,Signature,Fuel,F,176483
"Delhi, India",17-Nov-14,Gold,Entertainment,F,5896
"Delhi, India",17-Apr-14,Gold,Bills,M,276819
"Bengaluru, India",5-Feb-15,Gold,Bills,M,7448
"Ahmedabad, India",11-Sep-14,Signature,Bills,M,80225
"Greater Mumbai, India",12-Apr-15,Silver,Fuel,M,20961
"Bengaluru, India",2-Feb-14,Gold,Fuel,F,268556
"Bengaluru, India",8-Dec-14,Gold,Grocery,M,175845
"Bengaluru, India",1-Jun-14,Silver,Bills,F,233530
"Delhi, India",6-Jan-15,Platinum,Entertainment,M,287753
"Delhi, India",24-Oct-14,Silver,Fuel,F,43230
"Bengaluru, India",23-Feb-15,Signature,Entertainment,F,66584
"Ahmedabad, India",5-Feb-14,Signature,Fuel,F,277145
"Delhi, India",30-May-14,Platinum,Entertainment,M,60958
"Ahmedabad, India",12-Oct-14,Platinum,Grocery,M,207126
"Ahmedabad, India",4-Nov-14,Signature,Food,F,48749
"Greater Mumbai, India",6-Apr-14,Silver,Bills,F,277106
"Ahmedabad, India",3-Nov-14,Signature,Food,M,118161
"Bengaluru, India",6-Apr-15,Gold,Fuel,F,128828
"Greater Mumbai, India",23-Mar-14,Signature,Grocery,M,147184
"Delhi, India",5-Apr-14,Silver,Food,F,90855
"Ahmedabad, India",6-Jan-15,Gold,Entertainment,F,234227
"Bengaluru, India",7-Apr-14,Platinum,Entertainment,M,104924
"Delhi, India",9-Feb-15,Gold,Food,F,219139
"Bengaluru, India",8-Jul-14,Signature,Fuel,M,220567
"Greater Mumbai, India",19-Jun-14,Gold,Entertainment,F,76473
"Greater Mumbai, India",4-Oct-13,Platinum,Grocery,F,22708
"Bengaluru, India",29-Mar-14,Signature,Grocery,F,280971
"Ahmedabad, India",8-Jul-14,Platinum,Grocery,F,141760
"Greater Mumbai, India",20-Nov-14,Signature,Bills,F,123927
"Ahmedabad, India",12-Dec-14,Silver,Entertainment,M,61427
"Delhi, India",2-Oct-14,Silver,Bills,M,51382
"Ahmedabad, India",17-Aug-14,Platinum,Fuel,F,269743
"Delhi, India",20-Oct-14,Platinum,Bills,F,104031
"Greater Mumbai, India",8-Nov-13,Signature,Bills,F,67078
"Delhi, India",9-Jul-14,Signature,Entertainment,F,15446
"Ahmedabad, India",10-Jun-14,Signature,Grocery,M,289917
"Bengaluru, India",16-Sep-14,Signature,Food,F,123922
"Bengaluru, India",23-Jan-15,Silver,Food,M,23427
"Delhi, India",25-Apr-15,Gold,Food,M,175390
"Bengaluru, India",7-Apr-15,Gold,Fuel,M,118845
"Delhi, India",6-Feb-15,Gold,Fuel,M,290501
"Delhi, India",23-May-15,Gold,Grocery,F,72984
"Bengaluru, India",29-Nov-14,Silver,Food,F,298166
"Greater Mumbai, India",7-Oct-14,Platinum,Entertainment,M,175939
"Delhi, India",18-Feb-14,Signature,Grocery,F,150308
"Greater Mumbai, India",24-Jun-14,Silver,Grocery,M,186636
"Bengaluru, India",15-Oct-14,Signature,Fuel,M,257240
"Ahmedabad, India",5-Jan-15,Signature,Food,F,289501
"Bengaluru, India",25-Feb-15,Silver,Fuel,F,276345
"Delhi, India",21-Oct-13,Platinum,Bills,F,12303
"Greater Mumbai, India",22-Mar-14,Gold,Grocery,M,274222
"Ahmedabad, India",15-Nov-13,Signature,Fuel,F,35473
"Bengaluru, India",16-Jul-14,Silver,Bills,M,185943
"Greater Mumbai, India",30-Nov-13,Platinum,Entertainment,M,30474
"Delhi, India",14-Mar-15,Platinum,Grocery,F,185060
"Greater Mumbai, India",21-Sep-14,Platinum,Grocery,M,57722
"Bengaluru, India",18-Dec-14,Silver,Fuel,F,165437
"Greater Mumbai, India",14-May-14,Gold,Grocery,F,188012
"Ahmedabad, India",20-Jan-15,Gold,Entertainment,M,272746
"Greater Mumbai, India",11-Feb-15,Silver,Entertainment,F,281240
"Ahmedabad, India",24-Nov-14,Silver,Fuel,M,221640
"Greater Mumbai, India",9-Apr-15,Platinum,Fuel,F,34586
"Delhi, India",30-Sep-14,Platinum,Entertainment,M,157971
"Bengaluru, India",15-Oct-13,Platinum,Bills,F,154996
"Greater Mumbai, India",5-Nov-14,Silver,Entertainment,F,184101
"Ahmedabad, India",3-Oct-14,Signature,Bills,M,70283
"Greater Mumbai, India",16-Mar-15,Silver,Bills,F,224110
"Delhi, India",26-Nov-14,Gold,Entertainment,M,217746
"Bengaluru, India",26-Mar-14,Gold,Entertainment,F,126069
"Bengaluru, India",23-Jan-14,Silver,Bills,M,163645
"Bengaluru, India",17-Dec-14,Silver,Entertainment,F,35361
"Delhi, India",20-Jan-15,Gold,Fuel,M,50383
"Bengaluru, India",30-Oct-14,Silver,Entertainment,F,178730
"Delhi, India",21-Feb-14,Silver,Entertainment,F,219138
"Bengaluru, India",13-Mar-14,Gold,Entertainment,M,40780
"Delhi, India",4-Jan-15,Silver,Bills,M,234115
"Delhi, India",1-Jan-15,Signature,Entertainment,F,206102
"Greater Mumbai, India",7-May-15,Gold,Fuel,F,13317
"Bengaluru, India",24-Mar-14,Gold,Entertainment,M,91740
"Greater Mumbai, India",6-Sep-14,Platinum,Food,F,170287
"Greater Mumbai, India",30-Apr-15,Signature,Food,F,238124
"Ahmedabad, India",2-Jul-14,Platinum,Grocery,M,19595
"Delhi, India",10-Dec-14,Platinum,Fuel,F,240184
"Ahmedabad, India",13-Feb-14,Signature,Food,F,3139
"Greater Mumbai, India",15-Jan-15,Signature,Bills,M,262781
"Greater Mumbai, India",11-Mar-14,Platinum,Grocery,F,52518
"Bengaluru, India",3-Mar-15,Gold,Food,M,197863
"Greater Mumbai, India",24-Feb-15,Platinum,Entertainment,F,154174
"Delhi, India",19-Sep-14,Gold,Food,M,69057
"Bengaluru, India",24-Jun-14,Gold,Fuel,F,154426
"Delhi, India",15-Jul-14,Platinum,Food,F,79357
"Ahmedabad, India",26-Aug-14,Gold,Bills,F,241270
"Bengaluru, India",29-Oct-13,Signature,Grocery,M,120392
"Delhi, India",1-Feb-14,Platinum,Entertainment,F,147623
"Bengaluru, India",20-Jul-14,Signature,Fuel,F,44309
"Greater Mumbai, India",13-Feb-14,Gold,Food,F,135046
"Greater Mumbai, India",12-Jul-14,Signature,Entertainment,F,182842
"Delhi, India",24-May-15,Silver,Bills,M,218802
"Ahmedabad, India",17-Nov-14,Gold,Grocery,F,186760
"Greater Mumbai, India",19-Mar-14,Signature,Entertainment,F,28239
"Delhi, India",9-Dec-13,Gold,Fuel,F,254783
"Ahmedabad, India",16-Apr-15,Signature,Food,M,242034
"Delhi, India",9-Apr-14,Platinum,Bills,F,92174
"Ahmedabad, India",28-Aug-14,Gold,Fuel,M,261278
"Greater Mumbai, India",21-Feb-14,Gold,Fuel,M,96495
"Delhi, India",31-Oct-14,Platinum,Entertainment,F,205571
"Bengaluru, India",4-Apr-14,Platinum,Food,F,207861
"Greater Mumbai, India",26-Jul-14,Silver,Bills,M,92277
"Ahmedabad, India",7-Sep-14,Gold,Grocery,F,231658
"Greater Mumbai, India",19-Dec-13,Platinum,Entertainment,M,57864
"Bengaluru, India",16-May-15,Gold,Grocery,M,233351
"Greater Mumbai, India",18-Dec-14,Silver,Fuel,M,105425
"Greater Mumbai, India",22-Apr-15,Gold,Grocery,F,279143
"Ahmedabad, India",7-Feb-14,Signature,Grocery,M,251798
"Greater Mumbai, India",20-Mar-15,Silver,Bills,F,2543
"Ahmedabad, India",11-Apr-14,Gold,Entertainment,M,248754
"Greater Mumbai, India",29-Oct-14,Gold,Fuel,M,1904
"Ahmedabad, India",10-Apr-15,Silver,Grocery,F,98859
"Bengaluru, India",19-Jun-14,Signature,Bills,F,105009
"Bengaluru, India",13-Oct-14,Silver,Bills,M,125813
"Delhi, India",17-Oct-14,Silver,Grocery,M,254580
"Greater Mumbai, India",3-Nov-13,Signature,Food,F,114085
"Delhi, India",15-Apr-14,Gold,Grocery,F,95167
"Ahmedabad, India",3-Sep-14,Signature,Bills,F,199496
"Delhi, India",12-Jan-14,Gold,Entertainment,M,278201
"Delhi, India",11-Apr-14,Signature,Bills,F,290333
"Delhi, India",13-Jan-15,Silver,Entertainment,M,254753
"Delhi, India",6-Mar-14,Platinum,Fuel,F,142842
"Ahmedabad, India",16-Aug-14,Platinum,Grocery,F,129704
"Ahmedabad, India",14-Sep-14,Signature,Food,F,61115
"Greater Mumbai, India",6-Mar-14,Platinum,Entertainment,F,134548
"Bengaluru, India",29-Jul-14,Gold,Grocery,M,224421
"Delhi, India",10-May-14,Silver,Fuel,M,35876
"Ahmedabad, India",14-Oct-14,Gold,Bills,F,92188
"Bengaluru, India",2-Dec-13,Platinum,Bills,M,264781
"Greater Mumbai, India",19-May-15,Silver,Bills,F,29791
"Greater Mumbai, India",6-Nov-13,Silver,Grocery,M,141476
"Bengaluru, India",25-Apr-14,Signature,Bills,F,176316
"Ahmedabad, India",9-Dec-14,Gold,Grocery,F,42413
"Greater Mumbai, India",26-Mar-14,Signature,Grocery,M,212915
"Ahmedabad, India",10-Nov-13,Gold,Bills,M,163200
"Greater Mumbai, India",6-Jul-14,Platinum,Entertainment,F,39425
"Greater Mumbai, India",6-Aug-14,Gold,Food,M,35073
"Bengaluru, India",27-Feb-14,Signature,Grocery,M,128602
"Greater Mumbai, India",13-Mar-15,Gold,Entertainment,F,181935
"Greater Mumbai, India",9-Nov-13,Platinum,Entertainment,M,275854
"Greater Mumbai, India",25-Jun-14,Platinum,Grocery,M,236289
"Ahmedabad, India",18-Oct-13,Signature,Fuel,M,277592
"Greater Mumbai, India",15-Jul-14,Platinum,Entertainment,F,3278
"Bengaluru, India",21-Feb-15,Signature,Entertainment,M,74649
"Ahmedabad, India",2-Jan-15,Gold,Food,M,270197
"Ahmedabad, India",14-Dec-14,Platinum,Bills,F,117375
"Ahmedabad, India",26-Dec-14,Signature,Bills,M,221335
"Bengaluru, India",4-Aug-14,Platinum,Grocery,M,252035
"Bengaluru, India",13-Apr-14,Silver,Fuel,F,293132
"Ahmedabad, India",1-Nov-13,Silver,Fuel,M,215066
"Greater Mumbai, India",31-Jul-14,Platinum,Grocery,M,93661
"Bengaluru, India",25-Oct-14,Gold,Entertainment,F,49100
"Delhi, India",10-Apr-14,Signature,Entertainment,F,68466
"Ahmedabad, India",26-Oct-14,Platinum,Grocery,M,57057
"Bengaluru, India",1-Sep-14,Signature,Food,F,135425
"Ahmedabad, India",23-May-14,Silver,Fuel,M,34939
"Bengaluru, India",8-Mar-14,Gold,Grocery,F,206614
"Bengaluru, India",9-Jul-14,Silver,Entertainment,M,120863
"Ahmedabad, India",16-Jan-15,Platinum,Bills,F,185700
"Delhi, India",28-May-14,Signature,Bills,M,9440
"Bengaluru, India",4-Apr-14,Platinum,Fuel,F,87029
"Delhi, India",13-Nov-14,Silver,Bills,F,101809
"Greater Mumbai, India",17-Apr-14,Signature,Food,F,172956
"Ahmedabad, India",16-Mar-15,Signature,Grocery,F,193813
"Bengaluru, India",8-Feb-15,Signature,Bills,F,185228
"Ahmedabad, India",12-Feb-14,Gold,Fuel,F,128727
"Ahmedabad, India",11-Jul-14,Signature,Grocery,F,216019
"Bengaluru, India",5-Mar-14,Gold,Food,M,51167
"Ahmedabad, India",23-Nov-13,Gold,Grocery,M,290446
"Greater Mumbai, India",13-May-14,Signature,Bills,M,288383
"Bengaluru, India",30-Dec-13,Silver,Bills,M,227526
"Greater Mumbai, India",14-Oct-13,Silver,Grocery,F,42945
"Greater Mumbai, India",19-May-15,Signature,Fuel,M,128081
"Greater Mumbai, India",23-Jan-15,Gold,Grocery,F,96476
"Bengaluru, India",3-Dec-13,Silver,Food,M,73409
"Greater Mumbai, India",9-Mar-15,Silver,Food,M,149492
"Greater Mumbai, India",6-Mar-15,Gold,Food,M,282583
"Delhi, India",3-May-14,Platinum,Food,M,7311
"Bengaluru, India",23-Apr-14,Gold,Entertainment,M,183801
"Greater Mumbai, India",11-Oct-14,Signature,Grocery,F,210848
"Ahmedabad, India",18-Dec-13,Silver,Fuel,F,80139
"Bengaluru, India",1-Nov-14,Silver,Bills,F,168555
"Delhi, India",18-Jul-14,Gold,Fuel,F,41221
"Ahmedabad, India",8-Feb-14,Gold,Fuel,M,240556
"Bengaluru, India",18-Jan-14,Platinum,Food,M,27650
"Bengaluru, India",27-Apr-15,Silver,Entertainment,F,185153
"Delhi, India",22-Feb-14,Gold,Bills,M,164838
"Bengaluru, India",25-Aug-14,Gold,Fuel,M,160186
"Bengaluru, India",7-Sep-14,Gold,Fuel,M,277317
"Greater Mumbai, India",29-Apr-15,Gold,Bills,M,194711
"Ahmedabad, India",28-Oct-14,Signature,Bills,M,12123
"Ahmedabad, India",23-May-14,Gold,Fuel,F,225207
"Ahmedabad, India",4-Oct-13,Gold,Entertainment,F,78098
"Delhi, India",13-Dec-13,Signature,Grocery,F,105085
"Bengaluru, India",27-Feb-14,Platinum,Grocery,M,241392
"Delhi, India",16-Jan-15,Gold,Grocery,F,222024
"Delhi, India",31-Mar-14,Platinum,Fuel,F,198807
"Ahmedabad, India",19-Feb-15,Signature,Grocery,F,11298
"Ahmedabad, India",12-Jan-15,Gold,Bills,F,130845
"Delhi, India",26-Jun-14,Silver,Grocery,M,63014
"Delhi, India",30-Dec-13,Gold,Grocery,F,80497
"Greater Mumbai, India",27-Aug-14,Gold,Entertainment,M,215192
"Ahmedabad, India",2-May-14,Gold,Food,M,285051
"Greater Mumbai, India",3-Dec-13,Silver,Grocery,M,161138
"Ahmedabad, India",14-Oct-13,Gold,Fuel,M,61555
"Delhi, India",23-May-15,Silver,Fuel,M,59169
"Bengaluru, India",27-Jun-14,Silver,Bills,M,294655
"Greater Mumbai, India",28-Nov-14,Signature,Grocery,F,225540
"Greater Mumbai, India",20-Feb-14,Platinum,Grocery,M,299046
"Bengaluru, India",11-May-14,Gold,Grocery,M,180666
"Delhi, India",23-Dec-13,Signature,Food,F,64719
"Bengaluru, India",23-Apr-15,Signature,Fuel,M,81796
"Ahmedabad, India",7-Mar-14,Silver,Grocery,M,81520
"Ahmedabad, India",22-Apr-15,Silver,Entertainment,M,221574
"Ahmedabad, India",16-Nov-14,Silver,Grocery,M,270204
"Greater Mumbai, India",25-Mar-15,Silver,Entertainment,M,187337
"Delhi, India",31-Oct-13,Signature,Entertainment,F,84974
"Delhi, India",14-Aug-14,Platinum,Entertainment,F,292348
"Ahmedabad, India",31-May-14,Silver,Food,F,152506
"Bengaluru, India",25-Jul-14,Signature,Food,F,147759
"Bengaluru, India",16-Jun-14,Signature,Grocery,F,42060
"Greater Mumbai, India",12-Apr-15,Silver,Entertainment,F,168004
"Greater Mumbai, India",19-Feb-14,Signature,Fuel,M,261874
"Delhi, India",9-Feb-15,Silver,Entertainment,M,132513
"Delhi, India",16-Mar-15,Platinum,Grocery,M,138344
"Bengaluru, India",4-Apr-14,Signature,Entertainment,F,293796
"Delhi, India",29-Oct-14,Platinum,Bills,M,77354
"Bengaluru, India",25-Feb-15,Signature,Bills,M,284855
"Bengaluru, India",24-Feb-14,Silver,Food,F,207925
"Greater Mumbai, India",16-May-15,Platinum,Fuel,M,250456
"Delhi, India",8-Oct-14,Gold,Fuel,F,233611
"Ahmedabad, India",26-Dec-13,Signature,Entertainment,F,229041
"Delhi, India",3-Aug-14,Signature,Food,F,179471
"Greater Mumbai, India",30-May-14,Silver,Food,F,280463
"Bengaluru, India",19-Feb-14,Silver,Fuel,M,187374
"Delhi, India",26-Dec-14,Signature,Bills,F,260192
"Greater Mumbai, India",6-Feb-14,Platinum,Fuel,M,115347
"Delhi, India",19-Mar-14,Signature,Fuel,F,193059
"Ahmedabad, India",20-Nov-13,Platinum,Grocery,M,36627
"Ahmedabad, India",18-Oct-14,Silver,Food,M,137711
"Ahmedabad, India",20-Sep-14,Platinum,Bills,M,37367
"Ahmedabad, India",11-Apr-14,Signature,Grocery,F,45973
"Delhi, India",21-Feb-14,Signature,Entertainment,M,9826
"Delhi, India",14-Dec-14,Gold,Fuel,M,116038
"Bengaluru, India",17-Jul-14,Silver,Food,M,37990
"Bengaluru, India",5-Jul-14,Signature,Fuel,M,148640
"Delhi, India",7-Sep-14,Signature,Grocery,M,93211
"Greater Mumbai, India",15-Sep-14,Gold,Grocery,M,189377
"Greater Mumbai, India",21-Nov-14,Signature,Grocery,M,272613
"Ahmedabad, India",8-Feb-15,Gold,Fuel,M,271468
"Bengaluru, India",12-Oct-14,Signature,Bills,F,114597
"Greater Mumbai, India",30-Sep-14,Gold,Bills,F,134012
"Delhi, India",12-Aug-14,Platinum,Entertainment,M,77702
"Greater Mumbai, India",28-Jul-14,Gold,Entertainment,F,184919
"Ahmedabad, India",23-Oct-13,Gold,Grocery,M,132728
"Bengaluru, India",13-Apr-14,Gold,Entertainment,M,191998
"Ahmedabad, India",21-Jun-14,Platinum,Food,F,43660
"Ahmedabad, India",21-Apr-14,Silver,Bills,F,245472
"Greater Mumbai, India",2-Jul-14,Signature,Food,F,32526
"Ahmedabad, India",12-Jun-14,Platinum,Grocery,M,255886
"Bengaluru, India",23-Apr-14,Silver,Bills,M,275115
"Greater Mumbai, India",15-Apr-15,Signature,Fuel,F,60600
"Greater Mumbai, India",5-Jan-15,Signature,Entertainment,F,232106
"Ahmedabad, India",8-Sep-14,Gold,Bills,M,87968
"Greater Mumbai, India",13-Feb-14,Gold,Entertainment,F,209036
"Ahmedabad, India",11-Apr-14,Signature,Food,F,72029
"Delhi, India",29-Mar-14,Silver,Fuel,M,30121
"Delhi, India",3-Sep-14,Gold,Entertainment,F,106068
"Delhi, India",18-Apr-15,Silver,Grocery,F,37213
"Delhi, India",4-Mar-14,Silver,Food,M,138471
"Delhi, India",12-Jun-14,Gold,Fuel,M,124954
"Delhi, India",28-Dec-13,Signature,Fuel,M,245807
"Delhi, India",26-Jun-14,Gold,Grocery,F,156342
"Greater Mumbai, India",2-May-15,Gold,Food,F,120497
"Greater Mumbai, India",10-Apr-15,Signature,Grocery,F,202136
"Delhi, India",3-Feb-15,Signature,Entertainment,F,143796
"Bengaluru, India",4-Dec-13,Signature,Grocery,F,238716
"Delhi, India",9-Jun-14,Platinum,Food,M,246027
"Ahmedabad, India",3-Feb-14,Platinum,Fuel,F,169645
"Greater Mumbai, India",7-Sep-14,Silver,Food,F,193714
"Ahmedabad, India",21-Jun-14,Gold,Entertainment,M,131871
"Ahmedabad, India",2-Mar-15,Signature,Food,M,136721
"Bengaluru, India",22-Nov-13,Signature,Entertainment,M,150542
"Bengaluru, India",10-Mar-15,Gold,Entertainment,F,75954
"Ahmedabad, India",6-Jan-15,Gold,Grocery,F,114537
"Greater Mumbai, India",26-Mar-15,Signature,Grocery,M,6600
"Ahmedabad, India",23-Oct-14,Signature,Entertainment,F,75183
"Bengaluru, India",31-May-14,Platinum,Bills,M,191863
"Bengaluru, India",2-Sep-14,Gold,Entertainment,M,67947
"Delhi, India",18-Dec-14,Platinum,Bills,M,189288
"Delhi, India",10-Mar-14,Gold,Fuel,F,7701
"Ahmedabad, India",27-Nov-14,Signature,Grocery,F,120429
"Greater Mumbai, India",5-Oct-14,Signature,Food,M,60775
"Delhi, India",16-Apr-14,Platinum,Food,M,278407
"Bengaluru, India",24-Nov-14,Gold,Food,F,107611
"Bengaluru, India",1-Aug-14,Platinum,Food,F,286318
"Delhi, India",15-May-15,Signature,Grocery,M,221573
"Ahmedabad, India",25-Jul-14,Signature,Entertainment,F,158348
"Delhi, India",10-Nov-14,Signature,Grocery,F,146706
"Bengaluru, India",20-Oct-13,Platinum,Entertainment,M,239791
"Bengaluru, India",29-Sep-14,Gold,Fuel,M,285181
"Greater Mumbai, India",15-Apr-15,Platinum,Grocery,F,243956
"Delhi, India",26-Jan-14,Silver,Bills,M,7752
"Greater Mumbai, India",21-Jul-14,Silver,Grocery,M,43841
"Greater Mumbai, India",2-Jan-15,Gold,Entertainment,F,36969
"Greater Mumbai, India",6-May-15,Signature,Entertainment,M,256127
"Greater Mumbai, India",7-Dec-14,Gold,Food,F,141751
"Delhi, India",7-Oct-14,Silver,Food,F,276882
"Ahmedabad, India",14-Jan-14,Gold,Grocery,M,214328
"Ahmedabad, India",28-Oct-14,Platinum,Grocery,M,198217
"Greater Mumbai, India",19-Aug-14,Silver,Entertainment,M,138031
"Greater Mumbai, India",5-Feb-15,Silver,Entertainment,F,97300
"Ahmedabad, India",7-Dec-14,Silver,Fuel,F,187540
"Delhi, India",18-May-14,Platinum,Fuel,M,279596
"Ahmedabad, India",24-Aug-14,Silver,Entertainment,F,229697
"Delhi, India",29-Dec-13,Silver,Food,M,10856
"Greater Mumbai, India",13-Nov-14,Signature,Entertainment,M,213779
"Ahmedabad, India",26-Jun-14,Signature,Grocery,F,108011
"Delhi, India",21-Nov-14,Gold,Food,F,32747
"Greater Mumbai, India",9-Feb-14,Platinum,Bills,F,250535
"Delhi, India",5-May-14,Platinum,Fuel,F,178596
"Delhi, India",16-Oct-14,Signature,Bills,M,115215
"Greater Mumbai, India",26-Feb-14,Signature,Food,M,257691
"Greater Mumbai, India",16-Jan-15,Silver,Entertainment,F,285761
"Delhi, India",3-Aug-14,Silver,Grocery,F,72675
"Greater Mumbai, India",26-Nov-14,Signature,Fuel,F,236901
"Delhi, India",13-Apr-15,Signature,Food,M,72927
"Delhi, India",28-Mar-15,Silver,Fuel,F,218711
"Bengaluru, India",21-Dec-14,Signature,Fuel,F,160730
"Ahmedabad, India",30-Dec-14,Signature,Grocery,M,270192
"Delhi, India",1-Feb-15,Platinum,Entertainment,M,107912
"Delhi, India",28-Apr-15,Gold,Grocery,M,166222
"Delhi, India",14-Jan-14,Signature,Bills,F,45788
"Bengaluru, India",1-Nov-13,Silver,Grocery,M,229005
"Bengaluru, India",8-Jan-15,Gold,Bills,M,138582
"Delhi, India",28-Feb-14,Gold,Entertainment,F,50087
"Greater Mumbai, India",22-Jun-14,Signature,Entertainment,M,55879
"Bengaluru, India",3-May-14,Signature,Grocery,M,151571
"Greater Mumbai, India",8-Feb-14,Silver,Entertainment,M,219381
"Ahmedabad, India",30-Mar-14,Platinum,Grocery,M,50713
"Bengaluru, India",13-Feb-14,Signature,Fuel,F,233766
"Bengaluru, India",13-Aug-14,Signature,Bills,M,147202
"Delhi, India",15-Mar-14,Platinum,Food,M,237522
"Bengaluru, India",7-Feb-15,Signature,Bills,M,231889
"Ahmedabad, India",3-Mar-15,Platinum,Entertainment,F,289903
"Bengaluru, India",22-Feb-14,Gold,Bills,M,23377
"Bengaluru, India",19-Jul-14,Silver,Fuel,F,276977
"Ahmedabad, India",4-Apr-14,Platinum,Bills,F,11881
"Bengaluru, India",21-Mar-15,Gold,Fuel,F,182276
"Ahmedabad, India",30-Nov-14,Signature,Grocery,M,15049
